,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-0.012003942334002668,-0.12159277593432911,0.06015789352002737,0.0,0.16646850560437557,-0.0,0.0,0.05334888967280849,0.05422853863719745,0.054123086186698574,-0.07866545731380553,-0.0,0.04078430848440008,0.0,0.2107156131178169,-0.0,0.0,0.00812411369801768,0.008381106991072059,0.008274185777887091,-0.021749629389963304
1,-0.011993001334464405,-0.11858558273011126,0.05794958960893468,0.0,0.1639334353206094,0.0,0.0,0.0525147134901013,0.05321982800830386,0.05320232355483767,-0.07758138180995001,-0.0,0.03921369200428902,0.0,0.2066665263311356,-0.0,0.0,0.007126627175441527,0.007319695969111563,0.007253227696430753,-0.018584908831471656
2,-0.01195554105971791,-0.11560302313128597,0.05576798583167022,0.0,0.16141248897239818,0.0,0.0,0.05166975574433276,0.05222982836357927,0.05227372053088357,-0.07649359920010822,-0.0,0.03764423588288858,0.0,0.20265452901592054,0.0,0.0,0.00612634900013081,0.006267902150539172,0.0062294580973544815,-0.01543996964206828
3,-0.011892429121279963,-0.11264468454201429,0.053611970357157576,0.0,0.15890553058356102,0.0,0.0,0.05081958708211126,0.05125119021314961,0.051339138483643534,-0.07540220843092157,-0.0,0.03607637808481693,0.0,0.1986790565027862,0.0,0.0,0.005124183824804156,0.0052232762352842224,0.005204439969352936,-0.012314639385467485
4,-0.011804509723587741,-0.10971017633572754,0.05148050274637609,0.0,0.1564124635776053,0.0,0.0,0.049950433617063875,0.05029292667135517,0.05040325246653229,-0.07430731667809752,-0.0,0.0345105155381413,0.0,0.19473955074938334,0.0,0.0,0.004118434331161991,0.0041869440252426515,0.004178770861884456,-0.009208752913899112
5,-0.011692575922723176,-0.10679910549140954,0.049372616234973875,0.0,0.15393315198703983,0.0,0.0,0.04907779938866377,0.049340746094786156,0.04946496645594476,-0.07320902741828277,-0.0,0.03294699628425843,0.0,0.1908354657339343,0.0,0.0,0.0031114757326777035,0.003155307975008914,0.003153665630963357,-0.006122141134590265
6,-0.011557409021040507,-0.10391110620591397,0.047287400598896065,0.0,0.15146752091278673,0.0,0.0,0.048193133075145986,0.04839925044410342,0.0485280898325193,-0.07210745325099653,-0.0,0.031386141287568385,0.0,0.18696626108742756,0.0,0.0,0.00210295053965552,0.00212831477597239,0.002129539778670676,-0.0030546441487061455
7,-0.011399778732454692,-0.10104583869962161,0.04522399803121088,0.0,0.1490155590426229,0.0,0.0,0.04728653069363498,0.047471805798000866,0.04759879232937078,-0.07100271391531103,-0.0,0.02982825008337327,0.0,0.18313140236217557,0.0,0.0,0.0010932310809681621,0.0011051668186559378,0.0011068109209275208,-6.109183216951871e-06
8,-0.011272439915948703,-0.09816242680781961,0.04347723439258355,0.0,0.1462304897846772,0.0,0.0,0.04637013796283828,0.046508943065305786,0.046634390027895545,-0.06977883811102523,-0.0,0.028272364261753665,0.0,0.17870380800609315,0.0,0.0,9.81834489148617e-05,9.803879587251103e-05,9.946717295604821e-05,-0.0
9,-0.011164366396307395,-0.09533856837888761,0.04168439596616631,0.0,0.1432130007301181,0.0,0.0,0.04546290966437139,0.04557693881255884,0.04569831518395194,-0.06842626974854943,-0.0,0.026341710327043483,0.0,0.1742491546679277,0.0,0.0,0.0,0.0,0.0,-0.0
10,-0.01103829369899004,-0.09254014727243148,0.039892118061064,0.0,0.1401896357515847,0.0,0.0,0.0445477034327515,0.044651861276054056,0.044769302529236936,-0.06705838448980544,-0.0,0.024383948150838868,0.0,0.16983131245388905,0.0,0.0,0.0,0.0,0.0,-0.0
11,-0.01089027623464275,-0.08976269881581925,0.03810646097749543,0.0,0.13718742761066283,0.0,0.0,0.0436392044378947,0.04372366397348707,0.04383590588932018,-0.06568916120283251,-0.0,0.022440603583478293,0.0,0.16545725774509168,0.0,0.0,0.0,0.0,0.0,-0.0
12,-0.010720955924028051,-0.08700594984265518,0.03632741386660381,0.0,0.13420630036316258,0.0,0.0,0.04272360382051311,0.042798021544600266,0.042905733257603065,-0.06431876462839356,-0.0,0.020511314564435255,0.0,0.16112624229745187,0.0,0.0,0.0,0.0,0.0,-0.0
13,-0.01053083966861257,-0.08426953454993778,0.03455499172207117,0.0,0.13124581006753583,0.0,0.0,0.0418160836563843,0.04186952420735961,0.041969883443200455,-0.06294731629253819,-0.0,0.01859567234786392,0.0,0.15683755081495385,0.0,0.0,0.0,0.0,0.0,-0.0
14,-0.010320615640813956,-0.08155326323506931,0.032789154517620725,0.0,0.1283061397874597,0.0,0.0,0.040890325045671146,0.04094652913826375,0.04104484494459892,-0.06157499236445582,-0.0,0.01669339417186664,0.0,0.15259045979246816,0.0,0.0,0.0,0.0,0.0,-0.0
15,-0.01009068570640242,-0.07885672231634945,0.031029924507275656,0.0,0.12538662263958159,0.0,0.0,0.039973981663366236,0.04002035838831558,0.040113362174556744,-0.06020188143258293,-0.0,0.014804068866499896,0.0,0.14838429784156046,0.0,0.0,0.0,0.0,0.0,-0.0
16,-0.009841642880371383,-0.07617968172977209,0.02927726942020223,0.0,0.12248724697366951,0.0,0.0,0.03905414472308068,0.03909496672769662,0.03918366316759821,-0.05882812938224986,-0.0,0.012927412100623722,0.0,0.14421838293987418,0.0,0.0,0.0,0.0,0.0,-0.0
17,-0.00957399707797577,-0.07352185987028946,0.027531170369240073,0.0,0.11960778932617262,0.0,0.0,0.03813142361981049,0.03817005525488167,0.03825551440845593,-0.05745385640994658,-0.0,0.01106311780860225,0.0,0.1400920577170931,0.0,0.0,0.0,0.0,0.0,-0.0
18,-0.009288157528212476,-0.0708829069730275,0.025791622301779605,0.0,0.11674775650177725,0.0,0.0,0.03721825030598647,0.03724285304454049,0.037320343012640984,-0.05607915353380296,-0.0,0.009210851881359313,0.0,0.1360046916299971,0.0,0.0,0.0,0.0,0.0,-0.0
19,-0.008984772487723973,-0.0682626984097051,0.024058567078654964,0.0,0.11390745958732729,0.0,0.0,0.03629124982607172,0.03631835354691649,0.03639463945410234,-0.05470417928472904,-0.0,0.0073704176810343676,0.0,0.13195563500389743,0.0,0.0,0.0,0.0,0.0,-0.0
20,-0.008664136753672362,-0.06566082121927799,0.022332010494009714,0.0,0.11108613571087168,0.0,0.0,0.035373634416903714,0.03539200287726371,0.03546184598078632,-0.05332899193556409,-0.0,0.005541465685442701,0.0,0.12794429844447572,0.0,0.0,0.0,0.0,0.0,-0.0
21,-0.008326790192019425,-0.06307709211429416,0.020611906757003872,0.0,0.10828384329084209,0.0,0.0,0.03445393901133683,0.03446611532679638,0.03453017824875966,-0.05195371829762063,-0.0,0.0037237828234267245,0.0,0.12397007155213145,0.0,0.0,0.0,0.0,0.0,-0.0
22,-0.007973264887701744,-0.060511338791837455,0.018898211193650975,0.0,0.10550066147140726,0.0,0.0,0.033523059021325796,0.03354146498293043,0.0336069802663731,-0.0505784808526731,-0.0,0.0019171651914041026,0.0,0.12003235601138405,0.0,0.0,0.0,0.0,0.0,-0.0
23,-0.007603806087756071,-0.05796315408927857,0.017190920880636597,0.0,0.10273579793456865,0.0,0.0,0.03260117224814284,0.03261556347174701,0.03267677968993653,-0.04920332550590925,-0.0,0.00012129651448555613,0.0,0.11613060528929352,0.0,0.0,0.0,0.0,0.0,-0.0
24,-0.007104872348579734,-0.05539123330910099,0.014759789258010709,0.0,0.0999066762785604,0.0,0.0,0.03166530066205112,0.03167690523779549,0.03173439088631905,-0.04751738687290773,-0.0,0.0,0.0,0.11226672627851553,0.0,0.0,0.0,0.0,0.0,-0.0
25,-0.006580375277964323,-0.05283324328179546,0.012296465208809264,0.0,0.09709027002220363,0.0,0.0,0.030727538858779112,0.030737339940320994,0.030791672747989652,-0.045812047373176505,-0.0,0.0,0.0,0.1084361307812855,0.0,0.0,0.0,0.0,0.0,-0.0
26,-0.006039039434394523,-0.050291940286581106,0.009854086721036482,0.0,0.09429240284046864,0.0,0.0,0.029788993316473025,0.029797780249825597,0.029849485782180427,-0.04411007454764317,-0.0,0.0,0.0,0.10463810518634621,0.0,0.0,0.0,0.0,0.0,-0.0
27,-0.0054813791301704965,-0.04776710576783452,0.007432191476842066,0.0,0.0915128718292707,0.0,0.0,0.02884979789319546,0.028858219793156534,0.02890777166512821,-0.0424115119600482,-0.0,0.0,0.0,0.1008721943444663,0.0,0.0,0.0,0.0,0.0,-0.0
28,-0.0049077944577959175,-0.045258439170778104,0.005030323467758085,0.0,0.08875116513715604,0.0,0.0,0.027917746423376723,0.027918548043836162,0.027960034192229286,-0.04071636812289572,-0.0,0.0,0.0,0.09713796670677981,0.0,0.0,0.0,0.0,0.0,-0.0
29,-0.004318959347825363,-0.042765902509454765,0.002648072951258487,0.0,0.08600770199411772,0.0,0.0,0.026977609496250162,0.026978950341479017,0.027019172911506933,-0.03902474770704602,-0.0,0.0,0.0,0.09343495377504615,0.0,0.0,0.0,0.0,0.0,-0.0
30,-0.0037152444351178184,-0.04028920626821633,0.00028501564615900847,0.0,0.08328198264238369,0.0,0.0,0.026037137030517264,0.02603936235061172,0.02607866139920872,-0.03733665578496204,-0.0,0.0,0.0,0.08976274018580116,0.0,0.0,0.0,0.0,0.0,-0.0
31,-0.002497016452756756,-0.037731469364848884,0.0,0.0,0.08046088587951523,0.0,0.0,0.02509272285803548,0.025096225443475468,0.02513489046059429,-0.03532186596160058,-0.0,0.0,0.0,0.08591690783378138,0.0,0.0,0.0,0.0,0.0,-0.0
32,-0.0011918769225002816,-0.035175919053383374,0.0,0.0,0.07764239963664085,0.0,0.0,0.024153770545505306,0.024152618723877767,0.024185030780500574,-0.03326903142459459,-0.0,0.0,0.0,0.08207591230385072,0.0,0.0,0.0,0.0,0.0,-0.0
33,-0.0,-0.03261259017945614,0.0,0.0,0.07483397419974669,0.0,0.0,0.0232049249375938,0.023205344781867098,0.02323763031067464,-0.031191202569205153,-0.0,0.0,0.0,0.07825956491568102,0.0,0.0,0.0,0.0,0.0,-0.0
34,-0.0,-0.029826274560222004,0.0,0.0,0.07195548375265337,0.0,0.0,0.022229012269326057,0.022226276735365837,0.022253135695580396,-0.02878619658697732,-0.0,0.0,0.0,0.07439331835562571,0.0,0.0,0.0,0.0,0.0,-0.0
35,-0.0,-0.0270562609591591,0.0,0.0,0.06909534764473756,0.0,0.0,0.02124746544191488,0.021246187215086806,0.02127328141074786,-0.026390758011774176,-0.0,0.0,0.0,0.0705587518770706,0.0,0.0,0.0,0.0,0.0,-0.0
36,-0.0,-0.024302310694034407,0.0,0.0,0.06625310458326537,0.0,0.0,0.020265334095964947,0.02026584698237079,0.02029329598403228,-0.02400482360420795,-0.0,0.0,0.0,0.06675544346672856,0.0,0.0,0.0,0.0,0.0,-0.0
37,-0.0,-0.021564182720075677,0.0,0.0,0.06342828608022505,0.0,0.0,0.019287749985036125,0.019285730760405573,0.019308663551095437,-0.021628326868772568,-0.0,0.0,0.0,0.06298297882836462,0.0,0.0,0.0,0.0,0.0,-0.0
38,-0.0,-0.018841924869516975,0.0,0.0,0.060621277270244654,0.0,0.0,0.018305049891562404,0.018304778593580047,0.018328276461314113,-0.019261358155236847,-0.0,0.0,0.0,0.05924093272936812,0.0,0.0,0.0,0.0,0.0,-0.0
39,-0.0,-0.016135213153011304,0.0,0.0,0.05783135785571671,0.0,0.0,0.01732637360845219,0.017324184529718244,0.01734375718754333,-0.016903801724734723,-0.0,0.0,0.0,0.05552891306467482,0.0,0.0,0.0,0.0,0.0,-0.0
40,-0.0,-0.013444087133845223,0.0,0.0,0.05505888276549836,0.0,0.0,0.016343266286503177,0.016342775570055635,0.016363027030156175,-0.014555737114370538,-0.0,0.0,0.0,0.051846510806737606,0.0,0.0,0.0,0.0,0.0,-0.0
41,-0.0,-0.010768237249535535,0.0,0.0,0.052303169951366114,0.0,0.0,0.015363795817200631,0.015361786342250765,0.015378614926303713,-0.01221705367063906,-0.0,0.0,0.0,0.048193348367403986,0.0,0.0,0.0,0.0,0.0,-0.0
42,-0.0,-0.00810769546153208,0.0,0.0,0.049564545839101616,0.0,0.0,0.01438042150344215,0.014380076058249373,0.01439760828544095,-0.009887821335571265,-0.0,0.0,0.0,0.04456903236125465,0.0,0.0,0.0,0.0,0.0,-0.0
43,-0.0,-0.005462165806859212,0.0,0.0,0.0468423647403488,0.0,0.0,0.013400405546647674,0.013398793474361724,0.013413314374340282,-0.007567933832878883,-0.0,0.0,0.0,0.04097319876649756,0.0,0.0,0.0,0.0,0.0,-0.0
44,-0.0,-0.0028316731989729022,0.0,0.0,0.044136925992489966,0.0,0.0,0.012416899779136297,0.012416928794218286,0.012432099482497516,-0.005257452565801367,-0.0,0.0,0.0,0.0374054692913809,0.0,0.0,0.0,0.0,0.0,-0.0
45,-0.0,-0.00021593535170882577,0.0,0.0,0.041447620949578844,0.0,0.0,0.011436520393125843,0.011435461158341,0.011447975111945542,-0.002956275478431852,-0.0,0.0,0.0,0.03386549257265587,0.0,0.0,0.0,0.0,0.0,-0.0
